,門牌資料,編釘日期,編釘類別
9204,桃園市桃園區經國里002鄰大興西路一段１５１巷２弄９號,民國111年3月1日,行政區域調整
9205,桃園市桃園區經國里002鄰大興西路一段１５１巷３弄１號,民國111年3月1日,行政區域調整
9206,桃園市桃園區經國里002鄰大興西路一段１５１巷３弄２號,民國111年3月1日,行政區域調整
9207,桃園市桃園區經國里002鄰大興西路一段１５１巷３弄３號,民國111年3月1日,行政區域調整
9208,桃園市桃園區經國里002鄰大興西路一段１５１巷３弄４號,民國111年3月1日,行政區域調整
9209,桃園市桃園區經國里002鄰大興西路一段１５１巷３弄５號,民國111年3月1日,行政區域調整
9210,桃園市桃園區經國里002鄰大興西路一段１５１巷３弄７號,民國111年3月1日,行政區域調整
9211,桃園市桃園區經國里002鄰大興西路一段１５１巷４弄１０號,民國111年3月1日,行政區域調整
9212,桃園市桃園區檜樂里001鄰民有東路２０號八樓,民國111年3月1日,行政區域調整
9213,桃園市桃園區檜樂里001鄰民有東路２０號十一樓,民國111年3月1日,行政區域調整
9214,桃園市桃園區檜樂里001鄰民有東路２０號十樓,民國111年3月1日,行政區域調整
9215,桃園市桃園區檜樂里001鄰民有東路２０號三樓,民國111年3月1日,行政區域調整
9216,桃園市桃園區檜樂里001鄰民有東路２０號五樓,民國111年3月1日,行政區域調整
9217,桃園市桃園區檜樂里001鄰民有東路２０號六樓,民國111年3月1日,行政區域調整
9218,桃園市桃園區檜樂里001鄰民有東路２０號四樓,民國111年3月1日,行政區域調整
9219,桃園市桃園區檜樂里001鄰民有東路２２之１號七樓,民國111年3月1日,行政區域調整
9220,桃園市桃園區檜樂里001鄰民有東路２２之１號九樓,民國111年3月1日,行政區域調整
9221,桃園市桃園區檜樂里001鄰民有東路２２之１號二樓,民國111年3月1日,行政區域調整
9222,桃園市桃園區檜樂里001鄰民有東路２２之１號八樓,民國111年3月1日,行政區域調整
9223,桃園市桃園區檜樂里001鄰民有東路２２之１號十一樓,民國111年3月1日,行政區域調整
9224,桃園市桃園區檜樂里001鄰民有東路２２之１號十樓,民國111年3月1日,行政區域調整
9225,桃園市桃園區檜樂里001鄰民有東路２２之１號三樓,民國111年3月1日,行政區域調整
9226,桃園市桃園區檜樂里001鄰民有東路２２之１號五樓,民國111年3月1日,行政區域調整
9227,桃園市桃園區檜樂里001鄰民有東路２２之１號六樓,民國111年3月1日,行政區域調整
9228,桃園市桃園區檜樂里001鄰民有東路２２之１號四樓,民國111年3月1日,行政區域調整
9229,桃園市桃園區檜樂里001鄰民有東路２２之２號七樓,民國111年3月1日,行政區域調整
9230,桃園市桃園區檜樂里001鄰民有東路２２之２號九樓,民國111年3月1日,行政區域調整
9231,桃園市桃園區檜樂里001鄰民有東路２２之２號二樓,民國111年3月1日,行政區域調整
9232,桃園市桃園區檜樂里001鄰民有東路２２之２號八樓,民國111年3月1日,行政區域調整
9233,桃園市桃園區檜樂里001鄰民有東路２２之２號十一樓,民國111年3月1日,行政區域調整
9234,桃園市桃園區檜樂里001鄰民有東路２２之２號十樓,民國111年3月1日,行政區域調整
9235,桃園市桃園區檜樂里001鄰民有東路２２之２號三樓,民國111年3月1日,行政區域調整
9236,桃園市桃園區新埔里021鄰新埔七街９號,民國111年3月1日,行政區域調整
9237,桃園市桃園區新埔里021鄰新埔七街９號七樓,民國111年3月1日,行政區域調整
9238,桃園市桃園區新埔里021鄰新埔七街９號二樓,民國111年3月1日,行政區域調整
9239,桃園市桃園區新埔里021鄰新埔七街９號三樓,民國111年3月1日,行政區域調整
9240,桃園市桃園區新埔里021鄰新埔七街９號五樓,民國111年3月1日,行政區域調整
9241,桃園市桃園區新埔里021鄰新埔七街９號六樓,民國111年3月1日,行政區域調整
9242,桃園市桃園區新埔里021鄰新埔七街９號四樓,民國111年3月1日,行政區域調整
9243,桃園市桃園區新埔里021鄰新埔七街８號,民國111年3月1日,行政區域調整
9244,桃園市桃園區新埔里021鄰新埔七街８號七樓,民國111年3月1日,行政區域調整
9245,桃園市桃園區新埔里021鄰新埔七街８號二樓,民國111年3月1日,行政區域調整
9246,桃園市桃園區新埔里021鄰新埔七街８號三樓,民國111年3月1日,行政區域調整
9247,桃園市桃園區新埔里021鄰新埔七街８號五樓,民國111年3月1日,行政區域調整
9248,桃園市桃園區新埔里021鄰新埔七街８號六樓,民國111年3月1日,行政區域調整
9249,桃園市桃園區新埔里021鄰新埔七街８號四樓,民國111年3月1日,行政區域調整
9250,桃園市桃園區中成里018鄰正光二街７１巷１５號十四樓,民國111年3月1日,行政區域調整
9251,桃園市桃園區中成里018鄰正光二街７１巷１５號十樓,民國111年3月1日,行政區域調整
9252,桃園市桃園區中成里018鄰正光二街７１巷１５號三樓,民國111年3月1日,行政區域調整
9253,桃園市桃園區中成里018鄰正光二街７１巷１５號五樓,民國111年3月1日,行政區域調整
9254,桃園市桃園區中成里018鄰正光二街７１巷１５號六樓,民國111年3月1日,行政區域調整
9255,桃園市桃園區中成里018鄰正光二街７１巷１５號四樓,民國111年3月1日,行政區域調整
9256,桃園市桃園區中成里018鄰正光二街７１巷１７號,民國111年3月1日,行政區域調整
9257,桃園市桃園區中成里018鄰正光二街７１巷１７號七樓,民國111年3月1日,行政區域調整
9258,桃園市桃園區中成里018鄰正光二街７１巷１７號九樓,民國111年3月1日,行政區域調整
9259,桃園市桃園區中成里018鄰正光二街７１巷１７號二樓,民國111年3月1日,行政區域調整
9260,桃園市桃園區中成里018鄰正光二街７１巷１７號八樓,民國111年3月1日,行政區域調整
9261,桃園市桃園區中成里018鄰正光二街７１巷１７號十一樓,民國111年3月1日,行政區域調整
9262,桃園市桃園區中成里018鄰正光二街７１巷１７號十二樓,民國111年3月1日,行政區域調整
9263,桃園市桃園區中成里018鄰正光二街７１巷１７號十三樓,民國111年3月1日,行政區域調整
9264,桃園市桃園區中成里018鄰正光二街７１巷１７號十五樓,民國111年3月1日,行政區域調整
9265,桃園市桃園區中成里018鄰正光二街７１巷１７號十四樓,民國111年3月1日,行政區域調整
9266,桃園市桃園區中成里018鄰正光二街７１巷１７號十樓,民國111年3月1日,行政區域調整
9267,桃園市桃園區中成里018鄰正光二街７１巷１７號三樓,民國111年3月1日,行政區域調整
9268,桃園市桃園區中成里018鄰正光二街７１巷１７號五樓,民國111年3月1日,行政區域調整
9269,桃園市桃園區中成里018鄰正光二街７１巷１７號六樓,民國111年3月1日,行政區域調整
9270,桃園市桃園區中成里018鄰正光二街７１巷１７號四樓,民國111年3月1日,行政區域調整
9271,桃園市桃園區中成里018鄰正光二街７１巷１９號,民國111年3月1日,行政區域調整
9272,桃園市桃園區中成里018鄰正光二街７１巷１９號七樓,民國111年3月1日,行政區域調整
9273,桃園市桃園區中成里018鄰正光二街７１巷１９號九樓,民國111年3月1日,行政區域調整
9274,桃園市桃園區中成里018鄰正光二街７１巷１９號二樓,民國111年3月1日,行政區域調整
9275,桃園市桃園區中成里018鄰正光二街７１巷１９號八樓,民國111年3月1日,行政區域調整
9276,桃園市桃園區中成里018鄰正光二街７１巷１９號十一樓,民國111年3月1日,行政區域調整
9277,桃園市桃園區中成里018鄰正光二街７１巷１９號十二樓,民國111年3月1日,行政區域調整
9278,桃園市桃園區中成里018鄰正光二街７１巷１９號十三樓,民國111年3月1日,行政區域調整
9279,桃園市桃園區中成里018鄰正光二街７１巷１９號十五樓,民國111年3月1日,行政區域調整
9280,桃園市桃園區中成里018鄰正光二街７１巷１９號十四樓,民國111年3月1日,行政區域調整
9281,桃園市桃園區檜樂里015鄰大德三街１００號,民國111年3月1日,行政區域調整
9282,桃園市桃園區檜樂里015鄰大德三街１０２號,民國111年3月1日,行政區域調整
9283,桃園市桃園區檜樂里015鄰大德三街１０４巷２號,民國111年3月1日,行政區域調整
9284,桃園市桃園區檜樂里015鄰大德三街１０８號,民國111年3月1日,行政區域調整
9285,桃園市桃園區檜樂里015鄰大德三街１０８號七樓,民國111年3月1日,行政區域調整
9286,桃園市桃園區檜樂里015鄰大德三街１０８號九樓,民國111年3月1日,行政區域調整
9287,桃園市桃園區檜樂里015鄰大德三街１０８號二樓,民國111年3月1日,行政區域調整
9288,桃園市桃園區檜樂里015鄰大德三街１０８號八樓,民國111年3月1日,行政區域調整
9289,桃園市桃園區檜樂里015鄰大德三街１０８號十一樓,民國111年3月1日,行政區域調整
9290,桃園市桃園區檜樂里015鄰大德三街１０８號十二樓,民國111年3月1日,行政區域調整
9291,桃園市桃園區中成里018鄰正光二街７１巷１９號十樓,民國111年3月1日,行政區域調整
9292,桃園市桃園區中成里018鄰正光二街７１巷１９號三樓,民國111年3月1日,行政區域調整
9293,桃園市桃園區中成里018鄰正光二街７１巷１９號五樓,民國111年3月1日,行政區域調整
9294,桃園市桃園區中成里018鄰正光二街７１巷１９號六樓,民國111年3月1日,行政區域調整
9295,桃園市桃園區中成里018鄰正光二街７１巷１９號四樓,民國111年3月1日,行政區域調整
9296,桃園市桃園區中成里018鄰正光二街７１巷１號,民國111年3月1日,行政區域調整
9297,桃園市桃園區中成里018鄰正光二街７１巷２１號,民國111年3月1日,行政區域調整
9298,桃園市桃園區中成里018鄰正光二街７１巷２１號七樓,民國111年3月1日,行政區域調整
9299,桃園市桃園區中成里018鄰正光二街７１巷２１號九樓,民國111年3月1日,行政區域調整
9300,桃園市桃園區中成里018鄰正光二街７１巷２１號二樓,民國111年3月1日,行政區域調整
9301,桃園市桃園區中成里018鄰正光二街７１巷２１號八樓,民國111年3月1日,行政區域調整
9302,桃園市桃園區中成里018鄰正光二街７１巷２１號十一樓,民國111年3月1日,行政區域調整
9303,桃園市桃園區中成里018鄰正光二街７１巷２１號十二樓,民國111年3月1日,行政區域調整
9304,桃園市桃園區中成里018鄰正光二街７１巷２１號十三樓,民國111年3月1日,行政區域調整
9305,桃園市桃園區中成里018鄰正光二街７１巷２１號十五樓,民國111年3月1日,行政區域調整
9306,桃園市桃園區中成里018鄰正光二街７１巷２１號十四樓,民國111年3月1日,行政區域調整
9307,桃園市桃園區中成里018鄰正光二街７１巷２１號十樓,民國111年3月1日,行政區域調整
9308,桃園市桃園區中成里018鄰正光二街７１巷２１號三樓,民國111年3月1日,行政區域調整
9309,桃園市桃園區中成里018鄰正光二街７１巷２１號五樓,民國111年3月1日,行政區域調整
9310,桃園市桃園區中成里018鄰正光二街７１巷２１號六樓,民國111年3月1日,行政區域調整
9311,桃園市桃園區中成里018鄰正光二街７１巷２１號四樓,民國111年3月1日,行政區域調整
9312,桃園市桃園區中成里018鄰正光二街７１巷２３號七樓,民國111年3月1日,行政區域調整
9313,桃園市桃園區中成里018鄰正光二街７１巷２３號九樓,民國111年3月1日,行政區域調整
9314,桃園市桃園區中成里018鄰正光二街７１巷２３號二樓,民國111年3月1日,行政區域調整
9315,桃園市桃園區中成里018鄰正光二街７１巷２３號八樓,民國111年3月1日,行政區域調整
9316,桃園市桃園區中成里018鄰正光二街７１巷２３號十一樓,民國111年3月1日,行政區域調整
9317,桃園市桃園區中成里018鄰正光二街７１巷２３號十二樓,民國111年3月1日,行政區域調整
9318,桃園市桃園區中成里018鄰正光二街７１巷２３號十三樓,民國111年3月1日,行政區域調整
9319,桃園市桃園區中成里018鄰正光二街７１巷２３號十五樓,民國111年3月1日,行政區域調整
9320,桃園市桃園區中成里018鄰正光二街７１巷２３號十四樓,民國111年3月1日,行政區域調整
9321,桃園市桃園區中成里018鄰正光二街７１巷２３號十樓,民國111年3月1日,行政區域調整
